1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,info,ID
6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1093
3,7,3,5,2,7,7,13,2,5,6,8,5,8,0,8,no_info,1094
5,6,6,6,6,6,7,5,3,6,5,8,7,9,4,8,no_info,1095
4,8,4,6,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1096
1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8,no_info,1097
9,12,11,6,6,6,3,3,2,7,4,11,10,1,2,8,no_info,1098
7,8,7,6,5,4,11,3,3,9,9,7,7,11,2,6,no_info,1099
7,10,10,7,6,4,9,3,4,10,10,9,8,7,2,7,no_info,1100
5,8,8,6,9,8,6,3,2,8,4,8,12,5,2,7,no_info,1101
5,6,8,4,4,5,7,3,5,10,10,10,8,5,2,7,no_info,1102
3,1,3,2,1,8,8,4,0,7,8,8,7,10,0,8,no_info,1103
5,7,7,5,3,8,8,5,1,7,8,8,8,9,0,8,no_info,1104
3,3,4,4,2,7,6,11,1,8,9,8,7,6,0,8,no_info,1105
6,10,8,8,8,6,6,6,5,7,8,11,8,6,2,9,no_info,1106
6,7,8,5,6,8,6,2,5,9,8,8,8,4,2,7,no_info,1107
5,8,6,6,5,7,6,9,5,5,4,5,5,7,4,10,no_info,1108
4,10,6,7,4,7,9,6,5,7,6,7,6,8,2,6,no_info,1109
3,7,4,5,4,8,5,11,1,6,8,8,6,5,0,7,no_info,1110
5,10,7,8,8,8,9,6,4,5,9,9,7,8,4,5,no_info,1111
5,6,7,4,5,10,6,2,4,9,4,7,7,6,2,8,no_info,1112
4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1113
5,7,7,5,3,7,9,2,4,10,6,6,5,9,1,7,no_info,1114
3,5,5,4,3,7,9,2,4,10,6,6,5,9,1,7,no_info,1115
9,12,7,7,3,9,11,5,6,3,5,9,5,8,2,7,no_info,1116
3,4,5,3,2,7,9,3,4,10,6,6,5,9,0,7,no_info,1117
5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1118
5,5,6,4,5,8,6,6,5,7,7,8,9,6,3,7,no_info,1119
2,3,3,5,2,7,7,13,1,5,6,8,5,8,0,8,no_info,1120
6,8,8,7,9,8,8,5,6,7,6,8,9,8,8,7,no_info,1121
5,9,8,7,4,9,7,3,5,10,3,5,6,9,1,7,no_info,1122
10,15,9,8,4,8,10,5,4,4,6,10,6,11,3,6,no_info,1123
2,1,2,1,1,7,7,12,1,5,6,8,5,8,0,8,no_info,1124
1,0,2,0,0,7,8,3,0,7,8,8,5,9,0,8,no_info,1125
10,10,10,8,6,2,10,2,3,10,11,9,8,10,1,7,no_info,1126
6,9,7,4,4,10,10,6,3,5,7,9,10,13,2,6,no_info,1127
3,7,5,5,3,10,8,4,1,7,8,8,8,9,0,8,no_info,1128
3,6,4,4,2,8,7,11,1,7,9,8,7,5,0,8,no_info,1129
15,15,15,8,8,3,9,6,6,3,2,13,10,12,2,8,no_info,1130
7,11,8,6,3,9,7,2,4,13,5,8,6,8,0,8,no_info,1131
11,13,9,7,4,5,9,5,6,3,3,12,6,12,2,7,no_info,1132
3,3,5,1,1,8,8,3,5,11,5,6,5,9,0,6,no_info,1133
5,10,7,8,4,6,8,4,2,7,8,8,9,9,0,8,no_info,1134
3,8,4,6,3,8,8,6,5,6,6,5,6,9,2,5,no_info,1135
7,9,6,5,3,8,10,5,4,4,6,10,6,11,3,7,no_info,1136
4,7,5,5,3,6,7,12,1,8,9,8,8,6,0,8,no_info,1137
1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,no_info,1138
1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,no_info,1139
4,7,6,5,4,7,11,2,2,6,9,8,8,11,1,8,no_info,1140
5,9,5,4,3,6,9,1,3,8,9,7,7,12,1,6,no_info,1141
3,7,4,5,4,7,6,5,4,7,7,11,6,5,1,10,no_info,1142
4,8,6,6,6,10,12,2,2,5,8,8,6,11,0,8,no_info,1143
4,9,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1144
5,8,6,6,4,6,9,6,5,8,7,9,6,9,1,7,no_info,1145
6,9,8,7,8,8,7,2,4,9,7,8,8,6,2,8,no_info,1146
3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8,no_info,1147
7,9,8,5,4,7,8,3,4,6,9,6,9,11,3,5,no_info,1148
4,7,6,5,9,8,7,5,2,7,7,8,10,10,3,8,no_info,1149
3,8,4,6,4,7,7,12,1,6,6,8,5,8,0,8,no_info,1150
6,10,8,8,9,7,7,6,2,7,8,8,6,8,4,8,no_info,1151
6,8,8,7,9,7,9,4,3,7,5,8,12,8,5,7,no_info,1152
5,4,7,7,4,8,8,4,2,7,8,8,9,9,0,8,no_info,1153
5,8,7,6,6,8,6,6,5,7,7,8,8,5,2,8,no_info,1154
3,8,4,6,4,7,7,12,1,6,6,8,5,8,0,8,no_info,1155
6,9,6,6,6,5,10,3,3,9,7,7,6,11,2,7,no_info,1156
9,10,9,7,6,2,10,2,4,11,11,9,7,10,1,7,no_info,1157
4,10,5,8,6,7,6,10,0,7,8,8,7,5,0,8,no_info,1158
5,8,8,6,5,10,5,3,5,9,4,7,8,6,2,9,no_info,1159
4,5,4,7,4,7,7,12,2,7,9,8,8,5,0,8,no_info,1160
5,7,7,5,3,7,8,4,1,6,8,8,8,9,0,8,no_info,1161
4,6,6,4,3,10,7,3,5,10,2,5,5,9,1,8,no_info,1162
5,11,6,9,8,7,10,6,3,7,6,8,8,10,7,8,no_info,1163
8,9,8,6,7,3,10,2,3,10,9,8,7,11,2,6,no_info,1164
8,11,12,8,8,5,7,3,5,10,10,10,12,6,4,8,no_info,1165
4,9,6,7,5,9,10,2,2,5,9,7,8,12,1,7,no_info,1166
4,8,6,6,7,7,6,5,5,7,7,10,10,5,2,8,no_info,1167
7,9,10,7,8,6,7,3,5,9,8,9,10,7,3,8,no_info,1168
6,9,8,5,3,8,7,3,4,13,4,8,5,8,0,7,no_info,1169
4,7,5,5,3,8,7,12,1,7,9,8,8,6,0,8,no_info,1170
3,5,5,3,2,6,8,2,4,11,7,7,5,8,0,7,no_info,1171
7,10,7,5,3,3,9,2,1,9,10,8,8,12,1,6,no_info,1172
4,5,7,3,4,9,6,3,5,9,4,7,10,6,2,8,no_info,1173
4,5,7,4,4,7,11,3,2,6,9,8,8,11,1,8,no_info,1174
4,5,5,4,3,7,9,5,5,7,7,7,5,9,2,6,no_info,1175
5,11,6,9,4,7,7,12,2,7,9,8,9,6,0,8,no_info,1176
4,9,6,7,10,8,6,6,2,7,6,8,8,11,3,9,no_info,1177
6,9,9,7,6,8,8,4,1,7,9,8,7,11,0,8,no_info,1178
4,7,6,5,3,7,8,3,4,10,6,7,5,8,1,7,no_info,1179
2,1,3,1,2,6,6,6,4,7,7,10,6,5,2,9,no_info,1180
4,4,6,3,3,7,6,3,4,9,7,8,7,5,2,8,no_info,1181
6,11,9,9,5,12,7,4,5,10,0,4,6,8,2,8,no_info,1182
2,2,3,3,2,7,8,6,4,7,6,7,4,9,2,6,no_info,1183
8,11,8,6,5,5,8,2,4,8,9,7,10,10,2,5,no_info,1184
4,5,5,4,5,7,8,4,3,6,5,8,6,8,4,7,no_info,1185
4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7,no_info,1186
4,8,6,6,5,6,10,2,2,7,9,8,7,10,1,8,no_info,1187
4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8,no_info,1188
3,6,3,4,3,7,7,11,1,6,6,7,5,9,0,8,no_info,1189
3,8,5,6,4,6,10,2,3,7,9,8,7,11,0,8,no_info,1190
3,4,5,3,3,7,11,2,2,6,9,8,6,11,0,8,no_info,1191
8,12,9,6,4,10,5,3,4,13,2,7,5,7,0,7,no_info,1192
4,4,5,2,3,8,6,6,4,6,7,8,8,6,2,7,no_info,1193
5,11,6,8,4,8,7,12,2,6,9,8,9,6,0,8,no_info,1194
4,4,6,3,4,6,6,3,4,10,9,9,7,6,2,9,no_info,1195
6,9,8,6,6,6,7,8,6,7,5,7,3,8,3,9,no_info,1196
5,5,6,4,4,8,6,6,5,7,7,8,8,6,2,7,no_info,1197
7,9,10,6,5,4,10,3,4,10,9,9,7,7,2,7,no_info,1198
4,8,5,6,4,7,7,12,1,6,6,8,5,8,0,8,no_info,1199
3,2,5,3,3,5,11,3,2,8,9,9,8,13,1,8,no_info,1200
5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6,no_info,1201
2,1,4,2,2,9,11,3,2,5,9,8,5,11,0,8,no_info,1202
4,6,5,4,3,8,7,8,6,7,4,5,3,7,3,7,no_info,1203
4,8,6,6,5,6,8,9,5,8,6,6,4,8,3,9,no_info,1204
4,5,5,8,3,7,7,14,2,4,6,8,6,8,0,8,no_info,1205
5,10,5,7,5,7,7,13,1,6,6,8,6,9,1,6,no_info,1206
6,7,6,5,5,5,11,3,2,9,8,7,6,12,2,6,no_info,1207
9,10,8,5,3,6,10,4,5,4,5,11,6,11,2,7,no_info,1208
2,1,3,2,2,7,8,5,4,7,7,6,5,9,2,6,no_info,1209
6,8,8,6,4,4,10,4,4,11,11,10,5,8,1,7,no_info,1210
7,9,10,7,7,8,6,3,5,9,7,8,8,5,2,8,no_info,1211
6,10,8,7,5,6,10,2,4,9,7,7,5,9,1,8,no_info,1212
3,4,6,3,2,8,9,3,5,10,4,5,5,9,1,7,no_info,1213
8,8,11,7,12,8,8,4,4,7,6,7,12,7,8,3,no_info,1214
6,7,9,6,10,7,6,4,4,7,6,8,12,9,5,5,no_info,1215
3,5,5,3,2,6,9,2,4,10,7,7,5,8,1,8,no_info,1216
5,8,6,6,7,7,9,6,4,6,6,8,9,9,8,10,no_info,1217
7,11,8,8,7,7,5,12,1,8,8,8,10,5,2,10,no_info,1218
5,7,5,5,4,7,5,11,0,8,8,8,8,5,1,10,no_info,1219
5,7,7,6,7,5,8,5,3,6,5,8,9,7,5,7,no_info,1220
6,11,8,6,5,10,3,4,2,10,2,9,9,1,1,8,no_info,1221
3,4,4,3,2,5,10,3,2,9,8,7,6,11,1,6,no_info,1222
6,8,6,6,4,5,11,3,3,9,8,7,7,11,2,6,no_info,1223
1,0,2,1,1,7,6,9,0,7,8,8,6,6,0,8,no_info,1224
5,9,7,7,8,9,7,4,4,7,6,6,7,12,7,6,no_info,1225
7,10,10,8,7,5,6,3,5,9,9,9,8,5,2,8,no_info,1226
5,8,7,6,4,7,8,3,4,10,6,7,5,8,1,7,no_info,1227
4,6,5,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,1228
5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7,no_info,1229
5,5,7,4,5,8,6,6,5,7,7,8,9,6,3,7,no_info,1230
1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8,no_info,1231
9,10,7,5,3,9,13,6,5,3,6,10,5,8,2,8,no_info,1232
4,7,7,5,6,7,8,3,4,8,7,8,7,10,5,4,no_info,1233
7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8,no_info,1234
5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,no_info,1235
4,4,8,3,4,7,6,3,4,9,8,9,8,6,2,8,no_info,1236
5,6,6,8,4,8,7,13,2,6,9,8,9,6,0,8,no_info,1237
4,11,7,8,7,4,10,2,3,8,9,9,8,10,1,8,no_info,1238
5,10,7,7,6,4,9,5,1,7,9,8,8,10,0,8,no_info,1239
1,0,2,0,1,8,6,9,0,6,8,8,5,6,0,8,no_info,1240
4,7,6,5,5,7,7,2,4,9,7,9,7,6,2,8,no_info,1241
10,15,11,8,5,7,7,2,4,13,7,8,6,8,0,7,no_info,1242
5,9,8,6,7,8,11,2,2,6,8,8,8,14,1,7,no_info,1243
4,11,6,8,5,6,9,6,5,7,7,8,6,9,1,7,no_info,1244
5,8,8,6,8,8,6,4,4,7,6,7,7,11,7,4,no_info,1245
5,8,8,6,3,4,8,5,2,7,9,8,8,9,0,8,no_info,1246
3,6,5,4,7,9,7,5,1,7,6,8,7,10,2,7,no_info,1247
5,5,6,3,4,4,11,3,2,9,9,7,7,12,1,6,no_info,1248
11,11,11,6,5,4,9,5,6,4,2,12,9,11,2,8,no_info,1249
3,4,5,3,2,7,9,2,5,10,6,6,5,9,1,7,no_info,1250
10,10,10,8,7,2,11,2,3,10,10,8,7,11,2,7,no_info,1251
6,9,6,7,6,3,12,2,2,10,9,8,6,11,2,7,no_info,1252
4,9,6,7,7,7,7,5,5,6,7,8,8,7,3,7,no_info,1253
4,8,6,6,6,7,6,6,2,7,7,8,6,8,4,10,no_info,1254
5,8,8,6,3,9,8,5,2,7,8,8,9,9,0,8,no_info,1255
5,10,7,8,8,9,7,6,5,6,7,5,8,7,3,5,no_info,1256
4,2,4,3,3,7,8,5,5,7,7,6,6,9,3,6,no_info,1257
4,9,6,7,4,7,8,6,5,7,7,7,6,9,2,6,no_info,1258
5,7,7,5,4,6,6,3,5,10,9,9,7,5,2,8,no_info,1259
8,14,8,8,6,3,8,1,4,9,10,8,9,11,2,5,no_info,1260
2,1,2,2,1,7,6,10,0,7,8,8,6,6,0,8,no_info,1261
8,10,8,8,7,2,12,2,2,10,9,8,6,12,2,6,no_info,1262
8,12,7,6,3,5,9,4,6,4,4,11,5,10,2,7,no_info,1263
4,1,5,3,3,9,6,6,4,6,7,6,8,6,2,5,no_info,1264
5,6,6,8,4,8,7,12,2,6,9,8,8,6,0,8,no_info,1265
5,6,7,4,5,12,5,3,4,9,2,6,7,6,2,8,no_info,1266
8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6,no_info,1267
5,10,6,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1268
3,7,5,5,4,5,10,2,2,8,9,9,7,11,1,8,no_info,1269
6,10,8,8,9,7,10,6,4,7,7,8,6,8,6,8,no_info,1270
8,10,8,8,6,2,11,2,3,10,10,8,7,11,1,7,no_info,1271
7,11,10,8,10,8,7,5,5,6,7,7,11,8,4,6,no_info,1272
2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,no_info,1273
5,10,6,8,6,7,7,13,1,6,6,8,6,9,0,6,no_info,1274
8,11,8,8,9,4,10,2,3,9,8,7,9,13,3,5,no_info,1275
3,7,5,5,7,8,9,5,1,7,7,8,7,9,2,8,no_info,1276
4,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8,no_info,1277
6,10,8,8,9,7,9,6,4,9,9,7,8,8,5,12,no_info,1278
4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1279
1,0,1,0,0,7,7,10,0,5,6,8,4,8,0,8,no_info,1280
3,2,4,3,2,7,8,5,5,8,7,6,6,10,3,5,no_info,1281
2,3,4,2,2,7,8,2,4,10,6,7,5,8,0,7,no_info,1282
5,5,8,7,4,11,8,5,2,6,9,8,8,9,0,8,no_info,1283
3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7,no_info,1284
6,11,8,8,9,6,7,3,4,8,8,9,8,9,7,5,no_info,1285
5,9,7,6,6,7,7,6,6,7,5,8,6,7,3,7,no_info,1286
7,10,10,8,5,9,9,3,6,10,3,4,6,9,1,7,no_info,1287
4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6,no_info,1288
2,3,2,1,1,7,8,5,4,7,6,7,4,9,1,6,no_info,1289
6,7,6,5,4,3,10,2,3,10,10,8,6,11,2,6,no_info,1290
6,7,6,5,4,5,10,3,3,9,8,7,7,12,2,5,no_info,1291
8,11,8,8,6,3,10,2,3,9,9,8,8,11,2,5,no_info,1292
3,2,4,3,2,7,8,5,4,7,7,6,5,9,2,5,no_info,1293
7,11,10,9,15,8,8,6,2,7,7,8,14,10,5,8,no_info,1294
6,11,8,8,7,7,7,8,5,7,6,7,6,7,3,9,no_info,1295
4,7,4,5,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1296
5,10,7,7,7,7,7,6,2,7,8,8,6,8,4,10,no_info,1297
7,11,6,6,3,8,11,5,6,4,5,9,5,8,2,7,no_info,1298
3,4,5,3,3,5,6,3,4,9,9,10,7,5,2,8,no_info,1299
6,10,9,8,6,10,8,5,1,5,9,7,10,12,2,5,no_info,1300
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,no_info,1301
2,1,3,2,2,8,6,6,3,6,7,7,6,5,1,7,no_info,1302
3,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6,no_info,1303
7,9,9,5,3,8,6,3,4,13,6,8,6,8,0,8,no_info,1304
5,9,7,7,5,7,9,6,5,7,6,7,6,9,2,6,no_info,1305
5,9,6,4,4,7,9,2,3,7,8,6,8,11,2,7,no_info,1306
6,9,6,6,4,4,10,2,3,9,9,8,7,11,2,6,no_info,1307
2,2,3,3,2,7,8,5,4,7,6,6,5,9,2,5,no_info,1308
2,1,2,1,1,8,6,10,0,6,9,8,6,6,0,8,no_info,1309
6,7,6,5,6,7,10,4,3,8,6,6,9,11,4,6,no_info,1310
6,9,9,7,5,7,9,2,5,9,6,7,6,8,1,7,no_info,1311
4,7,6,5,6,7,7,6,2,7,8,8,6,8,4,8,no_info,1312
5,10,6,8,6,7,7,6,7,7,6,8,6,8,3,7,no_info,1313
1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8,no_info,1314
4,2,5,3,4,6,6,6,5,7,7,10,8,6,2,8,no_info,1315
3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1316
4,10,7,8,6,7,10,2,3,6,9,8,8,11,1,8,no_info,1317
4,8,6,6,3,4,9,4,4,10,10,9,5,8,1,7,no_info,1318
5,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1319
7,10,10,8,5,4,10,4,4,11,11,10,6,8,1,7,no_info,1320
6,11,9,9,4,9,7,5,2,7,8,8,9,9,0,8,no_info,1321
13,14,13,8,6,5,9,5,7,4,3,11,9,9,2,8,no_info,1322
7,9,10,7,12,10,7,4,5,9,4,6,10,6,5,5,no_info,1323
4,5,7,3,4,9,6,3,5,9,4,7,9,7,2,8,no_info,1324
7,7,10,6,11,9,7,5,5,7,6,7,11,9,7,3,no_info,1325
3,3,4,4,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1326
7,11,10,9,7,10,11,3,3,5,9,7,10,13,1,7,no_info,1327
3,6,4,4,3,7,9,6,4,7,6,7,5,9,1,7,no_info,1328
2,4,3,2,2,7,8,5,4,7,6,6,4,8,1,6,no_info,1329
7,10,10,8,7,5,8,4,1,7,9,8,8,10,0,7,no_info,1330
4,5,6,5,7,7,7,5,5,6,6,8,9,9,8,8,no_info,1331
2,3,3,1,1,7,9,5,5,8,7,6,5,9,1,6,no_info,1332
3,8,5,6,5,9,11,2,2,5,8,8,6,11,1,8,no_info,1333
6,10,9,8,5,10,8,3,6,10,2,4,5,9,1,7,no_info,1334
2,3,4,2,2,6,8,3,3,10,7,8,4,8,0,7,no_info,1335
4,2,6,4,4,8,11,2,2,6,9,8,7,11,1,8,no_info,1336
5,6,8,4,5,7,6,2,5,9,7,8,8,6,2,8,no_info,1337
2,3,4,2,2,6,7,3,4,9,9,9,5,5,1,7,no_info,1338
3,3,4,2,3,6,6,6,4,7,7,10,7,5,2,9,no_info,1339
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,no_info,1340
3,1,3,2,1,7,8,4,1,7,8,8,7,10,0,8,no_info,1341
5,7,5,5,4,4,10,3,2,9,8,7,6,11,2,6,no_info,1342
4,6,5,4,2,11,8,5,1,6,9,8,8,10,0,8,no_info,1343
3,3,4,2,3,8,6,7,4,7,7,8,7,5,1,8,no_info,1344
5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,1345
2,0,2,1,1,7,8,3,0,7,8,8,6,9,0,8,no_info,1346
6,9,8,7,6,8,8,4,1,7,9,8,8,10,0,8,no_info,1347
5,6,7,4,3,5,9,3,5,11,9,9,5,8,1,7,no_info,1348
3,3,4,2,3,9,6,6,4,6,7,6,7,6,2,6,no_info,1349
3,6,5,4,2,6,8,4,1,7,8,8,8,9,0,8,no_info,1350
3,2,4,3,2,7,8,5,4,7,6,7,5,9,2,6,no_info,1351
3,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1352
4,9,6,7,4,6,8,4,2,7,8,8,8,10,0,8,no_info,1353
5,7,7,5,4,7,9,2,4,10,5,6,5,9,1,7,no_info,1354
7,11,10,8,7,7,11,2,3,6,9,8,12,11,2,7,no_info,1355
2,3,3,2,2,8,7,5,4,6,7,8,5,6,1,7,no_info,1356
6,8,8,6,7,8,6,6,2,7,7,8,6,8,4,7,no_info,1357
6,5,7,4,4,6,10,4,3,8,7,7,9,11,3,5,no_info,1358
5,9,8,7,4,10,6,3,5,10,2,5,6,9,1,7,no_info,1359
5,10,7,8,7,8,6,5,5,6,8,7,8,6,2,7,no_info,1360
5,6,5,4,4,2,11,2,3,10,10,8,5,11,1,7,no_info,1361
3,4,5,2,3,9,6,3,4,9,4,6,8,6,2,8,no_info,1362
2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,no_info,1363
3,5,6,4,4,5,6,3,4,10,10,10,6,5,2,7,no_info,1364
9,9,9,7,8,4,11,2,2,9,8,7,7,12,2,6,no_info,1365
2,1,3,3,3,7,6,7,3,7,7,10,6,5,1,9,no_info,1366
6,9,6,4,3,3,9,2,2,9,11,8,7,11,0,7,no_info,1367
3,5,4,3,3,7,8,5,4,7,7,7,5,9,2,6,no_info,1368
1,0,2,0,0,8,8,3,0,7,8,8,4,10,0,8,no_info,1369
3,5,5,3,2,7,8,2,4,10,6,6,5,8,0,7,no_info,1370
3,6,4,4,3,7,5,10,1,7,8,8,7,5,0,9,no_info,1371
4,9,7,7,6,7,8,4,1,7,9,8,7,11,0,8,no_info,1372
2,1,2,1,1,8,8,4,0,7,8,8,6,10,0,8,no_info,1373
4,6,5,4,2,8,7,12,1,6,9,8,8,6,0,8,no_info,1374
5,6,5,4,4,4,10,3,2,9,9,7,6,11,2,6,no_info,1375
9,15,7,8,4,6,9,4,5,4,5,11,6,11,2,7,no_info,1376
5,8,8,6,4,4,10,4,4,10,11,9,6,8,1,7,no_info,1377
11,12,11,7,6,6,9,5,4,4,4,11,11,14,3,8,no_info,1378
4,6,7,4,6,12,3,3,1,10,4,9,8,6,2,8,no_info,1379
5,11,6,9,4,8,7,12,2,6,9,8,9,6,0,8,no_info,1380
5,9,7,6,4,9,7,3,5,10,4,6,5,9,1,7,no_info,1381
6,9,8,8,10,8,7,4,3,7,6,7,10,8,6,5,no_info,1382
5,6,5,4,4,5,11,3,2,9,8,7,6,12,2,7,no_info,1383
9,13,10,8,6,11,11,7,3,4,7,9,9,13,3,6,no_info,1384
8,10,8,5,3,6,10,2,2,8,10,7,8,12,1,7,no_info,1385
7,9,7,7,6,2,11,2,3,10,10,8,6,11,2,7,no_info,1386
6,10,6,7,6,3,10,2,3,10,10,8,6,11,2,6,no_info,1387
3,6,5,4,3,6,9,6,4,8,7,8,5,8,1,7,no_info,1388
6,11,8,8,5,10,8,3,5,9,3,5,6,9,1,7,no_info,1389
1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,no_info,1390
9,11,8,8,7,5,10,4,3,9,8,7,9,11,3,5,no_info,1391
1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,no_info,1392
5,8,7,6,6,8,7,2,4,9,7,8,7,6,2,8,no_info,1393
5,8,7,6,4,9,7,6,6,6,6,4,6,9,2,5,no_info,1394
6,11,8,8,6,8,7,9,5,6,4,4,4,8,4,9,no_info,1395
11,15,12,9,8,7,8,3,4,7,9,7,12,9,3,5,no_info,1396
7,8,9,6,6,10,5,3,5,9,3,6,10,6,2,9,no_info,1397
4,7,6,5,3,5,8,5,1,7,8,8,8,9,0,8,no_info,1398
7,11,10,8,12,8,7,4,5,7,6,6,8,10,10,5,no_info,1399
4,8,7,6,8,11,5,3,2,9,4,8,8,6,3,7,no_info,1400
4,4,4,3,2,7,9,5,4,7,6,7,5,9,2,7,no_info,1401
4,2,6,4,4,7,11,2,2,6,9,8,7,11,1,8,no_info,1402
5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,1403
8,9,8,5,3,3,11,2,3,11,11,8,7,11,0,7,no_info,1404
4,10,5,8,5,8,7,12,1,6,6,8,5,8,0,9,no_info,1405
5,8,7,6,8,8,7,6,5,6,7,8,8,6,2,7,no_info,1406
5,9,7,7,6,6,7,7,6,7,5,8,6,7,3,7,no_info,1407
10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5,no_info,1408
2,3,2,1,1,7,8,6,4,7,6,7,4,8,1,7,no_info,1409
5,10,7,5,4,12,2,2,2,10,3,9,5,4,1,9,no_info,1410
4,7,6,5,3,6,8,5,1,7,8,8,8,9,0,8,no_info,1411
5,8,8,6,5,5,7,3,4,10,9,10,8,6,3,8,no_info,1412
10,13,9,7,4,7,10,5,5,3,5,11,6,11,3,6,no_info,1413
5,5,7,4,6,7,9,4,4,6,4,8,7,7,5,7,no_info,1414
4,4,5,3,3,4,11,3,2,9,9,7,6,11,1,7,no_info,1415
7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4,no_info,1416
8,10,11,8,5,9,7,3,6,10,4,6,7,9,2,7,no_info,1417
5,9,6,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1418
4,7,6,5,6,9,6,4,5,7,5,6,7,11,6,5,no_info,1419
8,8,8,6,5,2,10,2,3,11,11,9,7,10,1,7,no_info,1420
3,7,5,5,5,5,8,4,3,9,10,10,5,8,4,5,no_info,1421
6,9,8,8,10,6,8,4,3,7,5,8,10,8,5,6,no_info,1422
8,12,9,7,5,1,8,2,3,9,11,9,9,9,1,6,no_info,1423
15,15,15,8,7,9,11,6,4,4,6,10,11,13,2,6,no_info,1424
2,1,2,2,1,7,9,5,4,7,6,7,4,8,1,6,no_info,1425
3,6,5,4,5,8,9,5,4,5,9,9,5,8,2,7,no_info,1426
10,13,10,8,5,5,9,2,2,7,10,7,9,12,1,6,no_info,1427
3,3,5,2,3,7,6,3,4,9,7,9,7,5,1,8,no_info,1428
2,3,3,2,2,7,6,6,3,7,7,8,5,5,1,8,no_info,1429
5,8,7,6,5,7,6,10,5,6,4,5,4,7,4,9,no_info,1430
5,8,5,6,3,7,7,12,2,7,9,8,8,6,0,8,no_info,1431
5,7,5,5,5,6,10,4,2,9,7,7,6,11,2,6,no_info,1432
4,4,6,3,3,7,11,3,2,6,9,8,8,11,1,8,no_info,1433
7,11,10,8,15,10,5,5,2,7,6,7,12,10,3,4,no_info,1434
1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,no_info,1435
3,2,5,3,3,7,6,6,5,6,7,7,8,6,2,7,no_info,1436
4,8,6,6,3,8,8,4,1,7,8,8,8,9,0,8,no_info,1437
5,10,8,8,13,9,5,5,2,7,6,8,11,10,4,8,no_info,1438
3,1,5,3,3,7,11,2,2,7,9,8,7,11,0,8,no_info,1439
2,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6,no_info,1440
1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,no_info,1441
6,6,8,8,4,11,8,5,2,6,9,8,8,9,0,8,no_info,1442
5,7,7,5,4,11,6,3,5,9,2,6,8,6,2,9,no_info,1443
4,7,6,5,5,7,11,1,2,7,8,8,6,12,1,8,no_info,1444
2,1,3,2,2,7,8,5,5,7,7,6,5,9,1,5,no_info,1445
4,8,6,6,5,6,7,7,6,7,5,7,3,7,3,8,no_info,1446
3,6,4,4,4,8,5,10,0,6,8,8,6,5,0,8,no_info,1447
2,1,2,1,1,7,7,10,0,7,8,8,6,6,0,8,no_info,1448
3,4,4,3,3,7,11,2,2,7,9,8,6,11,1,8,no_info,1449
4,6,6,4,8,9,7,5,2,7,6,8,9,11,2,7,no_info,1450
